timestamp_ms,bid0_price,bid0_size,bid0_orders,bid1_price,bid1_size,bid1_orders,bid2_price,bid2_size,bid2_orders,bid3_price,bid3_size,bid3_orders,bid4_price,bid4_size,bid4_orders,bid5_price,bid5_size,bid5_orders,bid6_price,bid6_size,bid6_orders,bid7_price,bid7_size,bid7_orders,bid8_price,bid8_size,bid8_orders,bid9_price,bid9_size,bid9_orders,bid10_price,bid10_size,bid10_orders,bid11_price,bid11_size,bid11_orders,bid12_price,bid12_size,bid12_orders,bid13_price,bid13_size,bid13_orders,bid14_price,bid14_size,bid14_orders,bid15_price,bid15_size,bid15_orders,bid16_price,bid16_size,bid16_orders,bid17_price,bid17_size,bid17_orders,bid18_price,bid18_size,bid18_orders,bid19_price,bid19_size,bid19_orders,bid20_price,bid20_size,bid20_orders,bid21_price,bid21_size,bid21_orders,bid22_price,bid22_size,bid22_orders,bid23_price,bid23_size,bid23_orders,bid24_price,bid24_size,bid24_orders,ask0_price,ask0_size,ask0_orders,ask1_price,ask1_size,ask1_orders,ask2_price,ask2_size,ask2_orders,ask3_price,ask3_size,ask3_orders,ask4_price,ask4_size,ask4_orders,ask5_price,ask5_size,ask5_orders,ask6_price,ask6_size,ask6_orders,ask7_price,ask7_size,ask7_orders,ask8_price,ask8_size,ask8_orders,ask9_price,ask9_size,ask9_orders,ask10_price,ask10_size,ask10_orders,ask11_price,ask11_size,ask11_orders,ask12_price,ask12_size,ask12_orders,ask13_price,ask13_size,ask13_orders,ask14_price,ask14_size,ask14_orders,ask15_price,ask15_size,ask15_orders,ask16_price,ask16_size,ask16_orders,ask17_price,ask17_size,ask17_orders,ask18_price,ask18_size,ask18_orders,ask19_price,ask19_size,ask19_orders,ask20_price,ask20_size,ask20_orders,ask21_price,ask21_size,ask21_orders,ask22_price,ask22_size,ask22_orders,ask23_price,ask23_size,ask23_orders,ask24_price,ask24_size,ask24_orders,bid_vol_total,ask_vol_total,imbalance,spread,mid_price
1789694116004,76502,162.8,12,76501.9,0.01,1,76501.8,0.08,1,76501.7,0.02,2,76501.6,0.06,2,76501.5,0.01,1,76501.4,0.01,1,76501.3,0.06,1,76501.2,0.02,2,76501,0.02,2,76500.9,0.1,8,76500.8,9.39,2,76500.4,0.47,5,76500.3,0.02,2,76500.2,0.74,7,76500.1,0.04,4,76500,129.49,248,76499.9,0.01,1,76499.7,0.04,1,76499.6,0.04,4,76499.5,41.05,4,76499.4,0.07,1,76499.3,0.02,2,76499.1,0.1,2,76498.9,0.06,3,76502.1,2001.18,92,76502.2,5.26,3,76502.3,0.03,2,76502.4,26.19,3,76502.5,5,1,76502.6,0.01,1,76502.8,0.02,1,76502.9,3.48,1,76503,5,1,76503.2,0.03,3,76503.3,21.93,1,76503.5,0.14,1,76503.6,0.03,3,76503.7,23.52,1,76503.9,0.03,3,76504,2.63,3,76504.2,0.02,2,76504.3,5.26,2,76504.4,39.91,4,76504.5,183.31,6,76504.6,462.67,12,76504.7,0.01,1,76504.8,0.01,1,76504.9,3.28,4,76505.4,20.98,5,344.73,2809.93,-0.7814,0.1,76502.1
1789694146254,76496.9,869.88,52,76496.8,0.01,1,76496.7,21.52,2,76496.4,0.01,1,76495.7,0.67,2,76495,0.01,1,76494.5,0.01,1,76494.3,0.03,3,76494.2,88.33,6,76494.1,248.08,4,76494,0.02,2,76493.9,0.02,2,76493.8,0.68,3,76493.7,0.01,1,76493.4,0.01,1,76493.2,0.13,5,76493.1,3.12,5,76493,8.71,1,76492.4,0.02,2,76492.3,50.79,1,76492.2,0.04,4,76492.1,150.21,3,76492,0.89,4,76491.7,0.01,1,76491.6,0.13,1,76497,3.71,27,76497.1,0.03,1,76497.5,0.01,1,76498.4,0.01,1,76498.5,0.14,1,76498.7,0.01,1,76498.9,0.01,1,76499.1,0.01,1,76499.2,0.01,1,76499.9,0.02,2,76500,0.03,1,76500.3,0.01,1,76500.5,0.01,1,76500.9,0.01,1,76501,0.02,1,76501.1,2.63,2,76501.2,10.52,6,76501.3,85.83,3,76501.4,276.97,3,76501.5,0.03,3,76501.6,43.05,4,76501.7,0.01,1,76502,0.02,2,76502.2,0.01,1,76502.3,0.03,3,1443.34,423.14,0.5466,0.1,76496.9
1789694176504,76523.5,115.69,14,76523.4,0.02,2,76523.3,0.01,1,76522.6,0.01,1,76522.5,0.01,1,76521.9,0.01,1,76521.7,0.02,2,76521.2,0.01,1,76521.1,0.01,1,76520.5,0.01,1,76520.4,0.01,1,76520,0.01,1,76519.8,0.01,1,76519.7,0.01,1,76519.6,0.04,3,76519.5,2.63,2,76519.4,0.36,3,76519.3,0.01,1,76519.1,0.01,1,76519,0.01,1,76518.8,0.01,1,76518.4,0.01,1,76518.3,0.01,1,76518.1,0.02,2,76517.7,0.03,3,76523.6,1900.17,101,76523.7,34.14,4,76523.9,0.97,4,76524,20,1,76524.4,0.01,1,76524.5,20.02,3,76524.6,20.01,2,76524.7,2.62,2,76524.8,39.89,4,76524.9,459.73,5,76525,478.89,13,76525.2,0.04,4,76525.3,1.56,3,76525.4,0.97,3,76525.6,0.01,1,76526,0.02,2,76526.1,0.02,2,76526.2,0.01,1,76526.5,2.64,4,76526.6,277.22,4,76526.7,0.01,1,76526.8,0.02,2,76526.9,0.02,2,76527,8.69,3,76527.1,0.02,2,118.98,3267.7,-0.9297,0.1,76523.6
1789694206854,76489,1185.34,26,76488.8,0.01,1,76488.5,0.66,1,76488.4,0.01,1,76488.3,0.04,4,76488.2,74.25,9,76488,0.03,2,76487.9,0.07,2,76487.8,0.04,4,76487.7,21.9,3,76487.6,0.1,7,76487.5,22.09,11,76487.4,0.17,2,76487.2,0.11,3,76487,0.01,1,76486.9,0.02,2,76486.8,0.03,1,76486.7,0.04,3,76486.5,0.04,4,76486.4,0.74,5,76486.3,0.02,2,76486.2,0.01,1,76486.1,0.01,1,76486,0.06,1,76485.9,0.08,5,76489.1,191.41,40,76489.2,0.04,2,76490.1,0.02,2,76490.9,0.01,1,76491,0.02,1,76491.1,6.54,2,76491.5,0.1,2,76491.7,0.02,2,76492.3,0.11,2,76492.5,0.14,1,76492.7,0.07,4,76492.8,10.5,4,76492.9,3.98,8,76493,290.43,4,76493.1,75.16,1,76493.3,0.02,2,76493.4,5.24,2,76493.5,0.04,4,76493.6,663.68,4,76493.7,270.8,4,76493.8,1.61,4,76494.1,0.01,1,76494.3,0.01,1,76494.6,1.56,1,76494.7,0.02,2,1305.88,1521.54,-0.0763,0.1,76489.1
1789694237104,76496.7,293.89,28,76496.4,0.01,1,76496.2,0.01,1,76496,0.01,1,76495.3,0.01,1,76495,0.01,1,76494.8,0.01,1,76494.6,0.01,1,76494.3,0.01,1,76493.9,0.01,1,76493.8,0.02,2,76493.7,0.01,1,76493.6,0.02,2,76493.4,0.01,1,76493.3,0.02,2,76493.2,0.04,2,76492.9,0.02,2,76492.8,0.01,1,76492.5,0.1,2,76492.4,0.06,2,76492.2,0.01,1,76492.1,0.67,2,76491.9,0.01,1,76491.8,0.01,1,76491.7,0.1,1,76496.8,988.96,42,76496.9,34.15,4,76497.2,0.01,1,76497.3,0.66,1,76497.5,0.02,2,76498,0.01,1,76498.2,0.01,1,76498.3,0.14,1,76498.5,0.01,1,76499.1,0.01,1,76499.3,0.01,1,76499.8,0.01,1,76499.9,0.02,2,76500.2,0.52,2,76500.3,0.01,1,76500.5,0.04,4,76500.6,42.8,7,76500.7,93.55,2,76500.9,0.03,3,76501,1.31,1,76501.1,0.02,2,76501.2,2.63,3,76501.3,0.01,1,76501.4,0.01,1,76501.8,0.01,1,295.09,1164.96,-0.5958,0.1,76496.8
1789694267354,76496.7,311.03,23,76496.6,0.01,1,76495,0.01,1,76494.3,0.01,1,76493.8,0.02,2,76493.6,0.02,2,76493.3,0.66,1,76492.9,0.01,1,76492.2,0.01,1,76492.1,0.01,1,76491.8,0.07,1,76491.6,0.01,1,76491.5,137.3,4,76491.1,0.01,1,76491,0.01,1,76490.9,0.02,2,76490.8,0.67,2,76490.4,0.01,1,76490.3,0.07,4,76490.2,5.23,1,76490.1,0.06,6,76490,20,1,76489.9,0.02,2,76489.8,0.02,2,76489.7,20.03,4,76496.8,469.1,47,76496.9,0.03,1,76497.4,0.01,1,76497.5,0.03,3,76497.7,0.01,1,76497.8,0.66,1,76498,0.01,1,76498.1,0.01,1,76498.2,0.01,1,76498.3,0.14,1,76498.5,0.01,1,76498.8,0.02,2,76498.9,0.01,1,76499,3.16,6,76499.1,39.93,6,76499.2,119.04,6,76499.3,260.61,5,76499.5,0.01,1,76499.8,0.01,1,76499.9,0.01,1,76500.2,0.02,2,76500.3,0.69,4,76500.4,1.25,3,76500.5,0.02,2,76500.6,1.54,5,495.32,896.34,-0.2882,0.1,76496.8
1789694297604,76541.4,212.37,21,76541.3,4.74,2,76540.6,0.01,1,76539.6,0.01,1,76539,0.01,1,76538.6,0.01,1,76538.3,0.01,1,76538.2,0.02,2,76538.1,0.03,3,76538,0.99,1,76537.7,0.05,4,76537.6,1.51,2,76537.4,0.05,4,76537.3,14.49,1,76537,0.06,5,76536.9,4.93,9,76536.8,0.01,1,76536.6,0.01,1,76536.3,0.01,1,76536.2,0.01,1,76536,0.49,3,76535.9,0.7,5,76535.4,0.02,1,76535.2,0.01,1,76535.1,0.01,1,76541.5,934.51,55,76541.6,22.65,4,76541.7,34.14,5,76541.8,34.2,3,76541.9,0.02,2,76542,0.55,5,76542.1,293.81,4,76542.2,390.06,3,76542.3,0.03,3,76542.4,122.04,2,76542.9,0.04,4,76543,1.25,1,76543.1,0.01,1,76543.2,0.69,4,76543.3,391.93,1,76543.6,0.04,4,76543.7,0.01,1,76544,0.01,1,76544.3,0.02,2,76544.6,0.01,1,76544.7,0.22,1,76544.9,0.02,1,76545,0.02,2,76545.1,0.02,2,76545.2,0.66,1,240.56,2226.96,-0.805,0.1,76541.4
1789694327854,76523,461.29,21,76522.6,0.01,1,76522.3,0.01,1,76521.6,0.01,1,76521.5,1.01,2,76521.2,0.03,3,76521.1,0.01,1,76521,0.66,1,76520.8,0.01,1,76520.5,0.02,2,76520.4,10.58,2,76520.1,0.01,1,76520,0.02,1,76519.8,0.01,1,76519.7,0.02,2,76519.6,0.03,1,76519.5,0.05,1,76519.4,0.03,3,76519.3,0.03,3,76519.2,3,2,76519.1,0.24,3,76519,0.67,2,76518.9,0.01,1,76518.8,0.13,1,76518.7,0.02,2,76523.1,778.89,75,76523.2,0.01,1,76523.3,0.01,1,76523.4,0.05,4,76523.5,13.08,1,76523.7,0.66,1,76523.8,0.04,3,76523.9,2.66,5,76524,285.13,2,76524.6,0.02,2,76524.7,10.96,2,76524.8,0.04,4,76524.9,13.09,2,76525.1,0.66,3,76525.2,0.03,1,76525.5,0.01,1,76525.6,0.01,1,76526,0.01,1,76526.1,49.7,5,76526.2,403.8,4,76526.3,253.47,3,76526.4,130.08,1,76526.7,0.01,1,76526.8,150.01,2,76526.9,50.26,14,477.91,2142.69,-0.6353,0.1,76523.1
1789694358104,76531,1078.94,72,76530.9,55.7,6,76530.8,173.54,7,76530.7,282.52,6,76530.6,31.6,4,76530.4,0.03,3,76530.3,1.27,1,76530.2,0.01,1,76530.1,0.13,1,76529.9,0.03,3,76529.8,1.56,1,76529.4,0.02,2,76529.3,150.01,2,76529.2,0.7,5,76529.1,64,1,76528.8,0.02,2,76528.7,0.09,1,76528.4,0.1,1,76528.3,0.01,1,76528.2,0.01,1,76527.9,0.01,1,76527.6,0.01,1,76527.5,0.01,1,76527.1,0.05,3,76527,77.18,3,76531.1,7.36,8,76531.2,0.03,1,76531.5,0.01,1,76531.7,0.01,1,76532.1,0.01,1,76532.4,0.01,1,76532.5,0.02,2,76533,0.01,1,76533.1,0.01,1,76533.2,0.01,1,76533.7,0.01,1,76533.8,0.01,1,76533.9,0.01,1,76534.2,0.01,1,76534.5,0.06,6,76534.6,6.75,2,76534.7,0.03,3,76534.8,6.55,3,76534.9,0.01,1,76535,0.01,1,76535.2,0.01,1,76535.4,0.01,1,76535.5,1.3,1,76535.6,0.04,2,76535.9,0.04,4,1917.55,22.33,0.977,0.1,76531.1
1789711300459,77501.3,151.73,39,77501.2,0.01,1,77501.1,0.26,2,77500.9,0.01,1,77500.8,0.65,1,77500.5,0.03,3,77500.4,3.69,2,77500.3,0.03,1,77500.2,0.02,2,77500.1,0.04,4,77500,1.94,7,77499.8,0.01,1,77499.6,0.02,2,77499.5,0.02,2,77499.4,1.24,1,77499.2,0.05,5,77499.1,1.51,2,77499,0.01,1,77498.8,0.02,2,77498.7,3.87,3,77498.6,0.65,1,77498.4,0.01,1,77498.3,0.01,1,77498.1,0.09,5,77498,0.97,2,77501.4,477.45,37,77501.5,0.04,2,77501.6,0.02,2,77501.7,0.54,1,77502.5,0.04,1,77502.7,0.01,1,77503.2,0.01,1,77503.3,0.02,2,77503.4,0.01,1,77503.6,0.01,1,77503.8,0.65,1,77503.9,0.02,2,77504,0.02,2,77504.2,0.04,3,77504.3,12.43,1,77504.4,0.04,3,77504.5,81.72,6,77504.6,37.56,8,77504.7,0.02,2,77504.9,0.01,1,77505.2,3.03,5,77505.3,9.05,2,77505.4,0.01,1,77505.6,0.04,4,77505.7,0.65,1,166.89,623.44,-0.5777,0.1,77501.4
1789711330709,77490.4,132.64,24,77490.3,0.01,1,77490.2,1.24,1,77489.8,0.01,1,77489.2,0.02,1,77489.1,0.02,2,77489,0.04,4,77488.9,47.95,6,77488.8,33.32,3,77488.7,0.68,4,77488.6,1.34,2,77488.2,0.01,1,77488,0.02,2,77487.8,0.02,2,77487.5,0.01,1,77487.4,0.01,1,77487.3,0.01,1,77486.9,0.05,5,77486.8,0.75,3,77486.6,0.01,1,77486.4,0.01,1,77486.3,0.01,1,77486.2,11.36,1,77486.1,0.11,2,77486,0.64,4,77490.5,1243.65,82,77490.6,0.04,2,77490.8,0.84,3,77490.9,34.92,2,77491.2,0.04,3,77491.3,23.89,2,77491.4,0.05,4,77492.3,0.01,1,77492.7,0.05,4,77492.8,28.89,6,77492.9,0.01,1,77493,0.01,1,77493.1,0.01,1,77493.4,0.03,3,77493.5,128.25,5,77493.6,135,6,77493.7,2.32,1,77494.3,0.02,2,77494.4,1.5,1,77495,0.01,1,77495.5,0.01,1,77495.6,0.01,1,77495.7,0.01,1,77496,0.02,2,77496.1,0.02,2,230.29,1599.61,-0.7483,0.1,77490.4
1789711360959,77504.5,1113.92,81,77504.4,142.52,5,77504.3,20.01,2,77504.2,20.01,2,77504.1,179.28,3,77504,138.18,8,77503.9,189.44,6,77503.8,56.99,5,77503.7,0.74,2,77503.2,0.01,1,77502.9,0.1,1,77502.8,0.01,1,77502.1,0.02,2,77501.7,4.55,4,77501.6,52.44,3,77501.5,150.67,4,77501.4,97.67,12,77501.2,0.01,1,77501.1,0.23,1,77500.8,0.01,1,77500.7,0.01,1,77500.6,8.74,4,77500.5,4.76,1,77500.4,12.91,1,77500.2,0.02,2,77504.6,36.42,8,77504.7,0.02,2,77504.9,0.01,1,77505.3,0.01,1,77505.4,0.03,3,77505.6,0.01,1,77505.9,0.01,1,77506.1,0.01,1,77506.2,0.02,2,77506.4,0.01,1,77506.6,0.02,1,77506.8,0.01,1,77506.9,0.01,1,77507,0.16,3,77507.1,0.01,1,77507.4,0.01,1,77507.5,0.01,1,77507.6,0.01,1,77507.9,0.01,1,77508.2,0.02,2,77508.3,0.01,1,77508.4,0.01,1,77508.9,0.01,1,77509.1,0.01,1,77509.2,0.02,2,2193.25,36.88,0.9669,0.1,77504.6
1789711391259,77535.6,1009.74,45,77535.5,11.48,3,77535.4,0.03,2,77535.3,14.23,2,77535.1,0.03,2,77535,5,1,77534.8,0.01,1,77534.4,0.02,2,77534.3,0.66,2,77533.9,0.01,1,77533.7,0.83,1,77533.5,0.02,2,77533.2,0.01,1,77532.7,0.01,1,77532.6,0.05,4,77532.5,2.58,2,77532,0.02,2,77531.9,0.09,1,77531.8,0.01,1,77531.7,0.5,2,77531.6,0.02,2,77531.4,0.03,3,77531.3,34.01,2,77531.2,0.03,3,77531.1,2.97,2,77535.7,389.65,25,77535.8,0.02,1,77536,0.04,4,77536.1,0.01,1,77536.2,0.23,2,77536.6,0.03,2,77536.7,0.32,3,77536.8,0.04,1,77536.9,0.01,1,77537,0.14,2,77537.1,0.01,1,77537.2,0.02,2,77537.3,0.09,5,77537.4,0.05,5,77537.5,21.6,8,77537.6,0.02,2,77537.7,0.04,2,77537.8,0.19,1,77537.9,0.16,3,77538,0.02,2,77538.1,0.02,2,77538.2,0.08,1,77538.3,0.03,2,77538.4,0.01,1,77538.5,0.05,3,1082.39,412.88,0.4478,0.1,77535.6
1789711421509,77542,1286.07,43,77541.9,2.09,3,77541.7,0.97,1,77541.6,0.02,2,77541.5,0.03,2,77541.4,2.96,1,77540.9,0.02,2,77540.7,0.04,3,77540.6,2.89,1,77540.4,0.01,1,77540.3,0.01,1,77539.8,0.01,1,77539.7,0.65,1,77539.6,0.01,1,77539.2,0.01,1,77538.9,0.01,1,77538.6,0.01,1,77538.2,0.01,1,77538.1,0.03,3,77538,0.83,1,77537.8,0.03,3,77537.7,0.65,1,77537.6,0.01,1,77537.5,0.01,1,77537.4,0.01,1,77542.1,416.25,34,77542.2,19.14,2,77542.4,0.02,2,77542.5,0.53,3,77542.8,0.03,3,77542.9,3.08,7,77543,19.03,5,77543.1,0.01,1,77543.2,0.04,4,77543.3,0.11,2,77543.4,0.04,3,77543.6,0.04,1,77543.7,0.03,3,77543.8,0.67,3,77543.9,0.33,3,77544,0.15,2,77544.1,0.04,2,77544.3,0.01,1,77544.4,0.49,5,77544.5,0.45,4,77544.6,0.13,4,77544.8,0.01,1,77544.9,0.02,2,77545,0.2,2,77545.2,0.01,1,1297.39,460.86,0.4758,0.1,77542.1
1789711451759,77508.9,391.45,26,77508.8,0.02,2,77508.7,32.53,1,77508.4,0.01,1,77508.3,2.96,2,77508.2,0.66,2,77508,0.01,1,77507.8,0.25,1,77507.7,0.26,2,77507.6,0.01,1,77507.5,0.01,1,77507.4,0.02,2,77507.3,0.01,1,77507.1,0.04,4,77507,11.94,4,77506.8,0.02,2,77506.3,0.03,3,77506.1,0.01,1,77505.8,84.78,4,77505.7,0.65,1,77505.6,0.02,2,77505.4,0.03,3,77505.3,0.01,1,77505.2,0.02,1,77505,0.01,1,77509,232.8,23,77509.1,0.01,1,77509.4,0.02,1,77509.5,5,1,77510.3,0.01,1,77510.8,0.01,1,77510.9,0.96,5,77511,26.21,3,77511.2,0.05,4,77511.3,90.88,6,77511.5,0.01,1,77511.9,0.01,1,77512.1,0.01,1,77512.4,0.01,1,77512.7,0.01,1,77512.8,0.04,4,77512.9,8.97,4,77513.1,0.01,1,77513.5,0.01,1,77513.9,0.09,1,77514.1,0.05,2,77514.2,1.33,4,77514.5,0.02,1,77514.6,0.05,3,77514.7,5.98,3,525.76,372.55,0.1706,0.1,77508.9
1789711482009,77525.2,261.88,15,77524.4,0.01,1,77524.3,3.22,1,77523.9,0.98,2,77523.8,0.01,1,77523.6,0.01,1,77523.3,0.01,1,77523.2,0.01,1,77523,0.01,1,77522.5,0.01,1,77522.4,0.01,1,77522.2,0.03,3,77521.8,0.01,1,77521.7,0.01,1,77521.6,0.03,3,77521.5,125.58,5,77521.4,146.79,2,77521.1,0.12,3,77521,289.02,3,77520.9,3.72,10,77520.8,0.01,1,77520.6,0.22,1,77520.4,0.02,1,77520.1,0.01,1,77520,0.02,2,77525.3,1384.03,53,77525.4,73.26,5,77526,0.02,2,77526.1,39.95,4,77526.4,0.01,1,77526.7,0.01,1,77526.8,0.46,2,77526.9,0.01,1,77527,0.04,4,77527.1,170.02,4,77527.2,21.18,8,77527.6,0.09,1,77527.8,0.01,1,77528.3,115.57,4,77528.4,150.01,2,77528.5,10.87,7,77528.6,0.02,2,77529,0.01,1,77529.2,0.05,5,77529.3,2.99,2,77529.5,0.03,3,77529.6,0.66,2,77529.7,0.01,1,77529.8,0.04,4,77529.9,138.01,5,831.75,2107.36,-0.434,0.1,77525.2
1789711512259,77520.9,605.07,33,77520.6,0.11,2,77520.1,0.05,1,77520,0.01,1,77519.9,0.01,1,77519.5,0.25,1,77519.4,0.68,4,77519.3,1.29,2,77519.1,0.03,3,77518.7,0.23,5,77518.5,0.01,1,77518,0.02,2,77517.8,0.15,1,77517.7,0.04,2,77517.6,0.05,5,77517.5,3.31,4,77517.4,0.65,1,77517.3,0.01,1,77517.1,0.03,3,77517,8.94,4,77516.9,0.09,1,77516.8,0.01,1,77516.7,0.03,1,77516.6,0.01,1,77516.5,0.03,3,77521,262.08,26,77521.1,0.01,1,77522.4,0.01,1,77522.6,0.01,1,77522.8,0.01,1,77523.4,0.01,1,77523.5,0.03,1,77524.1,0.01,1,77524.8,0.02,2,77524.9,0.03,2,77525,16.04,4,77525.1,5.16,1,77525.2,0.14,7,77525.3,2.63,6,77525.4,158.27,7,77525.5,0.75,3,77525.7,0.65,1,77526.1,0.01,1,77526.2,0.02,2,77526.3,199.45,3,77526.4,203.61,4,77526.5,0.01,1,77526.7,0.02,2,77526.8,221.24,3,77526.9,0.03,3,621.11,1070.25,-0.2655,0.1,77520.9
1789711542509,77535.5,1043.84,61,77535.4,0.01,1,77535.3,0.65,1,77535.2,0.13,1,77534.8,0.04,3,77534.7,2.86,1,77534.4,0.01,1,77534.1,0.04,3,77534,43.72,4,77533.9,109.59,1,77533.8,0.04,4,77533.7,0.94,1,77533.6,11.11,3,77533.5,5.67,4,77533.1,0.01,1,77532.9,16.63,1,77532.8,0.02,2,77532.7,4.54,3,77532.6,133.89,4,77532.5,155.2,14,77532.3,0.19,1,77532,1.14,4,77531.9,0.1,1,77531.7,0.01,1,77531.6,9.03,1,77535.6,223.89,20,77536,0.01,1,77536.3,0.01,1,77536.4,0.01,1,77536.8,0.04,1,77537.1,0.02,2,77537.2,0.01,1,77537.3,0.01,1,77537.4,0.01,1,77537.5,0.21,1,77537.9,0.14,1,77538,0.22,3,77538.1,0.01,1,77538.2,0.01,1,77538.3,0.01,1,77538.4,0.01,1,77538.6,0.33,2,77538.9,0.01,1,77539,0.01,1,77539.6,0.01,1,77539.7,0.01,1,77540.2,0.02,2,77540.3,0.02,2,77540.4,0.23,2,77540.7,0.01,1,1539.41,225.27,0.7447,0.1,77535.6
