timestamp_ms,side,price,size,trade_id
1782784394918,buy,59907.2,0.00083462,1027045001
1782784394064,sell,59907.2,0.000011,1027045000
1782784394064,sell,59907.8,0.06018384,1027044999
1782784394064,sell,59907.8,0.07742253,1027044998
1782784394064,sell,59908.2,0.45160055,1027044997
1782784394064,sell,59908.5,0.00015547,1027044996
1782784394064,sell,59908.5,0.00006835,1027044995
1782784394064,sell,59908.5,0.05572371,1027044994
1782784394064,sell,59908.5,0.17273,1027044993
1782784394064,sell,59908.5,0.18,1027044992
1782784394064,sell,59908.5,0.01130505,1027044991
1782784394064,sell,59908.5,0.11748927,1027044990
1782784394064,sell,59908.5,0.0011,1027044989
1782784394064,sell,59908.5,0.06676843,1027044988
1782784394064,sell,59908.5,0.0093,1027044987
1782784394064,sell,59908.5,0.275,1027044986
1782784394064,sell,59908.5,0.00001078,1027044985
1782784394064,sell,59908.5,0.02813,1027044984
1782784394064,sell,59908.5,0.275,1027044983
1782784394064,sell,59908.5,0.26,1027044982
1782784394064,sell,59908.5,0.04691587,1027044981
1782784391737,buy,59908.6,0.00025038,1027044980
1782784389193,sell,59908.5,0.00013353,1027044979
1782784388607,buy,59908.6,0.00834604,1027044978
1782784386735,buy,59908.6,0.00025038,1027044977
1782784383922,sell,59908.5,0.008345,1027044976
1782784382675,buy,59908.6,0.00504768,1027044975
1782784378424,sell,59908.5,0.00032888,1027044974
1782784375618,buy,59908.6,0.0116661,1027044973
1782784371367,buy,59908.6,0.00009013,1027044972
1782784370624,buy,59908.6,0.00020283,1027044971
1782784370220,buy,59908.6,0.00039772,1027044970
1782784369731,buy,59908.6,0.00050021,1027044969
1782784369055,buy,59908.6,0.0003342,1027044968
1782784367691,sell,59908.5,0.00267278,1027044967
1782784364794,buy,59908.6,0.05,1027044966
1782784361044,sell,59909.7,0.000011,1027044965
1782784361042,sell,59911,0.0005,1027044964
1782784361042,sell,59911.2,0.00006142,1027044963
1782784361042,sell,59911.2,1,1027044962
1782784361042,sell,59911.2,0.27072316,1027044961
1782784361042,sell,59911.2,0.06214694,1027044960
1782784361042,sell,59911.2,0.0186,1027044959
1782784361042,sell,59911.2,0.0013,1027044958
1782784361042,sell,59911.2,0.57518497,1027044957
1782784361042,sell,59911.2,0.00902657,1027044956
1782784361042,sell,59911.2,0.03447899,1027044955
1782784361042,sell,59911.2,0.02167384,1027044954
1782784361042,sell,59911.2,0.0005,1027044953
1782784361040,sell,59911.2,0.20977771,1027044952
1782784361039,sell,59911.2,0.00059444,1027044951
1782784361039,sell,59911.2,0.27619444,1027044950
1782784361039,sell,59911.2,0.07460807,1027044949
1782784361039,sell,59911.2,0.12749193,1027044948
1782784361037,sell,59911.2,0.001,1027044947
1782784361036,sell,59911.2,0.079,1027044946
1782784360740,sell,59911.2,0.00802088,1027044945
1782784359160,sell,59911.2,0.00050718,1027044944
1782784358183,buy,59911.3,0.00500716,1027044943
1782784356545,sell,59911.2,0.44071454,1027044942
1782784356545,sell,59911.2,0.21946084,1027044941
1782784356545,sell,59911.2,0.21133824,1027044940
1782784356545,sell,59911.2,0.66158373,1027044939
1782784356545,sell,59911.2,1,1027044938
1782784356545,sell,59911.2,1,1027044937
1782784356545,sell,59911.3,0.99608802,1027044936
1782784356545,sell,59911.3,0.93846181,1027044935
1782784356545,sell,59911.4,0.10817086,1027044934
1782784356545,sell,59911.4,0.036,1027044933
1782784356545,sell,59911.4,0.05571341,1027044932
1782784356545,sell,59911.4,0.0093,1027044931
1782784356545,sell,59911.4,0.0011,1027044930
1782784356545,sell,59911.4,0.02428,1027044929
1782784356545,sell,59911.4,0.0557104,1027044928
1782784356545,sell,59911.4,0.05559789,1027044927
1782784356545,sell,59911.4,0.0013,1027044926
1782784356545,sell,59911.4,0.0675,1027044925
1782784356545,sell,59911.4,0.26009499,1027044924
1782784356545,sell,59911.4,0.27509722,1027044923
1782784356545,sell,59911.4,0.27500079,1027044922
1782784353374,sell,59911.5,0.00001677,1027044921
1782784353374,sell,59912.3,0.02283964,1027044920
1782784353374,sell,59912.6,0.00001103,1027044919
1782784353374,sell,59913.9,0.06676219,1027044918
1782784353374,sell,59913.9,0.06019979,1027044917
1782784353374,sell,59914.1,0.05572462,1027044916
1782784353374,sell,59914.1,0.10265,1027044915
1782784353374,sell,59914.1,0.02428,1027044914
1782784353374,sell,59914.1,0.09644418,1027044913
1782784353374,sell,59914.1,0.0093,1027044912
1782784353374,sell,59914.1,0.26009499,1027044911
1782784353374,sell,59914.1,0.05572082,1027044910
1782784353374,sell,59914.1,1,1027044909
1782784353374,sell,59914.1,0.69243722,1027044908
1782784352859,buy,59914.2,0.00008011,1027044907
1782784350041,sell,59914.1,0.0238,1027044906
1782784350041,sell,59914.1,0.0533,1027044905
1782784345919,sell,59914.1,0.0433,1027044904
1782784345744,sell,59914.1,0.0372,1027044903
1782784345609,sell,59914.1,0.01220099,1027044902
1782784450604,buy,59911.5,0.00015022,1027045101
1782784450085,buy,59911.5,0.0305,1027045100
1782784449896,buy,59911.5,0.05,1027045099
1782784449895,buy,59911.5,0.00270075,1027045098
1782784449881,buy,59911.5,0.19351128,1027045097
1782784449881,buy,59911.5,0.14701639,1027045096
1782784449879,buy,59911.5,0.3791774,1027045095
1782784449879,buy,59911.5,0.11637159,1027045094
1782784449878,buy,59911.5,0.11954437,1027045093
1782784441209,buy,59911.5,0.00033382,1027045092
1782784439352,sell,59911.4,0.00205263,1027045091
1782784436185,buy,59911.5,0.0065,1027045090
1782784435714,buy,59911.5,0.0048,1027045089
1782784435290,buy,59911.5,0.0043,1027045088
1782784434603,buy,59911.5,0.0036,1027045087
1782784433695,sell,59911.4,0.00035069,1027045086
1782784433610,buy,59911.5,0.00205469,1027045085
1782784431645,buy,59911.5,0.01,1027045084
1782784431255,sell,59911.4,0.00301278,1027045083
1782784430290,buy,59911.5,0.0479983,1027045082
1782784430227,buy,59911.5,0.00099992,1027045081
1782784430198,buy,59911.5,0.00330821,1027045080
1782784430197,buy,59911.5,0.03338424,1027045079
1782784430197,buy,59911.5,0.01920732,1027045078
1782784430197,buy,59911.4,0.00001677,1027045077
1782784430197,buy,59908.6,0.00140018,1027045076
1782784430197,buy,59908.6,0.00140019,1027045075
1782784430197,buy,59908.6,0.00140019,1027045074
1782784430197,buy,59908.6,0.00140018,1027045073
1782784430197,buy,59908.6,0.00017527,1027045072
1782784430193,buy,59908.5,0.00065439,1027045071
1782784430191,buy,59907.2,0.23771685,1027045070
1782784430190,buy,59907.2,0.37533295,1027045069
1782784430190,buy,59907.2,0.61453247,1027045068
1782784430190,buy,59907.2,0.1842553,1027045067
1782784430190,buy,59907.2,0.26816919,1027045066
1782784430189,buy,59907.2,0.12592091,1027045065
1782784430189,buy,59907.2,0.22068469,1027045064
1782784430188,buy,59907.2,0.18761679,1027045063
1782784430188,buy,59907.2,0.60619877,1027045062
1782784430188,buy,59907.2,0.55958825,1027045061
1782784430181,buy,59907.2,0.021532,1027045060
1782784430179,buy,59907.2,0.00806127,1027045059
1782784430171,buy,59907.2,0.024563,1027045058
1782784430167,buy,59907.2,0.001,1027045057
1782784430160,buy,59907.2,0.026537,1027045056
1782784430149,buy,59907.2,0.02153,1027045055
1782784430141,buy,59907.2,0.02762,1027045054
1782784430130,buy,59907.2,0.00471,1027045053
1782784430125,buy,59907.2,0.003479,1027045052
1782784429856,buy,59907.2,0.003942,1027045051
1782784429539,buy,59907.2,0.02499142,1027045050
1782784429539,buy,59907.2,0.0249911,1027045049
1782784429538,buy,59907.2,0.03338497,1027045048
1782784429458,sell,59907.1,0.00041371,1027045047
1782784428388,sell,59907.1,0.00024368,1027045046
1782784423546,buy,59907.2,0.10717448,1027045045
1782784422989,buy,59907.2,0.00001003,1027045044
1782784422989,buy,59907.2,0.00001003,1027045043
1782784422989,buy,59907.2,0.00001003,1027045042
1782784422989,buy,59907.2,0.00001003,1027045041
1782784422989,buy,59907.2,0.00001003,1027045040
1782784422989,buy,59907.2,0.00001003,1027045039
1782784422989,buy,59907.2,0.00001003,1027045038
1782784422989,buy,59907.2,0.00001003,1027045037
1782784422989,buy,59907.2,0.00001003,1027045036
1782784422989,buy,59907.2,0.00001003,1027045035
1782784422989,buy,59907.2,0.00001003,1027045034
1782784422989,buy,59907.2,0.00001003,1027045033
1782784422989,buy,59907.2,0.00001003,1027045032
1782784422989,buy,59907.2,0.00001003,1027045031
1782784422989,buy,59907.2,0.00001003,1027045030
1782784422989,buy,59907.2,0.00001003,1027045029
1782784422989,buy,59907.2,0.00001003,1027045028
1782784422989,buy,59907.2,0.00001003,1027045027
1782784422989,buy,59907.2,0.00001003,1027045026
1782784422989,buy,59907.2,0.00001003,1027045025
1782784422989,buy,59907.2,0.00001003,1027045024
1782784422989,buy,59907.2,0.00001003,1027045023
1782784422989,buy,59907.2,0.00001003,1027045022
1782784422989,buy,59907.2,0.00001003,1027045021
1782784422989,buy,59907.2,0.00001003,1027045020
1782784422989,buy,59907.2,0.00001003,1027045019
1782784422989,buy,59907.2,0.00001003,1027045018
1782784422989,buy,59907.2,0.00001003,1027045017
1782784422989,buy,59907.2,0.00001003,1027045016
1782784422989,buy,59907.2,0.00001003,1027045015
1782784422989,buy,59907.2,0.00001003,1027045014
1782784422989,buy,59907.2,0.00001003,1027045013
1782784422989,buy,59907.2,0.00001003,1027045012
1782784422989,buy,59907.2,0.00001003,1027045011
1782784422989,buy,59907.2,0.00001003,1027045010
1782784422786,sell,59907.1,0.00048,1027045009
1782784418867,buy,59907.2,0.00229913,1027045008
1782784418866,buy,59907.2,0.03338497,1027045007
1782784418512,buy,59907.2,0.00144476,1027045006
1782784415811,buy,59907.2,0.01961148,1027045005
1782784408971,buy,59907.2,0.00071348,1027045004
1782784407717,buy,59907.2,0.00003338,1027045003
1782784396507,buy,59907.2,0.00083462,1027045002
1782784498022,sell,59913.9,0.00001677,1027045149
1782784498020,sell,59915.6,0.07984379,1027045148
1782784498020,sell,59915.7,0.00007582,1027045147
1782784498020,sell,59916.1,0.05570433,1027045146
1782784498020,sell,59916.1,0.0557037,1027045145
1782784498020,sell,59916.1,0.00001005,1027045144
1782784498020,sell,59916.1,0.22099993,1027045143
1782784498020,sell,59916.1,0.00008233,1027045142
1782784489465,sell,59916.7,0.00007848,1027045141
1782784489369,sell,59917.2,0.00031783,1027045140
1782784489369,sell,59918.5,0.00008155,1027045139
1782784489369,sell,59918.9,0.00003399,1027045138
1782784489369,sell,59918.9,0.00008846,1027045137
